name,longitude,latitude,population
Lakeside,-116.92225,32.85727,20648
Lakewood,-118.13396,33.85363,81611
Lamont,-118.91427,35.25968,15120
Lancaster,-118.13674,34.69804,161103
Lathrop,-121.27661,37.8227,20866
Lawndale,-118.35257,33.88724,33430
Lemon Grove,-117.03142,32.74255,26709
Lemoore,-119.78291,36.30078,25647
Lennox,-118.35258,33.93807,22753
Lincoln,-121.29301,38.89156,46474
Linda,-121.5508,39.12767,17773
Live Oak,-121.98052,36.98356,17158
Livermore,-121.76801,37.68187,88126
Lodi,-121.27245,38.1302,64596
Loma Linda,-117.26115,34.04835,24045
Lomita,-118.31507,33.79224,20785
Lompoc,-120.45794,34.63915,44164
Long Beach,-118.18923,33.76696,474140
Los Altos,-122.11413,37.38522,30671
Los Angeles,-118.24368,34.05223,3971883
Los Banos,-120.84992,37.05828,37457
Los Gatos,-121.97468,37.22661,30705
Lynwood,-118.21146,33.93029,71989
Madera,-120.06072,36.96134,64208
Manhattan Beach,-118.41091,33.88474,35818
Manteca,-121.21605,37.79743,75448
Marina,-121.80217,36.6844,21229
Martinez,-122.13413,38.01937,38137
Maywood,-118.18535,33.98668,27888
Mead Valley,-117.29615,33.83335,18510
Menifee,-117.14642,33.72835,87174
Menlo Park,-122.18219,37.45383,33449
Merced,-120.48297,37.30216,82436
Millbrae,-122.38719,37.59855,22795
Milpitas,-121.90662,37.42827,77604
Jurupa Valley,-117.51644,33.99251,21930
Mira Mesa,-117.14392,32.9156,70000
Mission District,-122.41914,37.75993,47234
Mission Viejo,-117.672,33.60002,97156
Modesto,-120.99688,37.6391,211266
Monrovia,-117.99895,34.14806,37463
Montclair,-117.68978,34.07751,38690
Montebello,-118.10535,34.00946,63921
Monterey,-121.89468,36.60024,28338
Monterey Park,-118.12285,34.06251,61468
Moorpark,-118.88204,34.28556,36104
Moraga,-122.12969,37.83493,17256
Moreno Valley,-117.23059,33.93752,204198
Morgan Hill,-121.65439,37.1305,42948
Mountain View,-122.08385,37.38605,80435
Murrieta,-117.21392,33.55391,109830
Napa,-122.28553,38.29714,80434
National City,-117.0992,32.67811,61060
Newark,-122.04024,37.52966,45336
Newport Beach,-117.92895,33.61891,87127
Nipomo,-120.476,35.04275,16714
Norco,-117.54866,33.93113,26289
North Highlands,-121.37217,38.68574,42694
North Hollywood,-118.37897,34.17223,77848
Northridge,-118.53675,34.22834,68469
Norwalk,-118.08173,33.90224,107140
Novato,-122.5697,38.10742,55530
Oakdale,-120.84715,37.76659,22259
Oakland,-122.2708,37.80437,419267
Oakley,-121.71245,37.99742,39813
Oceanside,-117.37948,33.19587,175691
Oildale,-119.01955,35.41968,32684
Ontario,-117.65089,34.06334,171214
Orange,-117.85311,33.78779,140992
Orangevale,-121.22578,38.67851,33960
Orcutt,-120.436,34.86526,28905
Orinda,-122.17969,37.87715,19279
Oroville,-121.55776,39.51394,16260
Oxnard,-119.17705,34.1975,207254
Pacifica,-122.48692,37.61383,39260
Pacific Grove,-121.91662,36.61774,15674
Palm Desert,-116.37697,33.72255,51869
Palm Springs,-116.54529,33.8303,47371
Palmdale,-118.11646,34.57943,158351
Palo Alto,-122.14302,37.44188,66853
Paradise,-121.62192,39.75961,26476
Paramount,-118.15979,33.88946,55412
Parlier,-119.52707,36.61162,15138
Pasadena,-118.14452,34.14778,142250
Paso Robles,-120.691,35.62664,27157
Patterson,-121.12966,37.4716,21498
Perris,-117.22865,33.78252,74971
Petaluma,-122.63665,38.23242,60438
Pico Rivera,-118.09673,33.98307,64218
Pinole,-122.29886,38.00437,19269
Pittsburg,-121.88468,38.02798,69424
Placentia,-117.87034,33.87224,52495
Pleasant Hill,-122.0608,37.94798,34810
Pleasanton,-121.87468,37.66243,79510
Pomona,-117.75228,34.05529,153266
Port Hueneme,-119.19511,34.14778,22423
Porterville,-119.01677,36.06523,56058
Poway,-117.03586,32.96282,50157
Prunedale,-121.66967,36.77579,17560
Ramona,-116.86808,33.04171,20292
Rancho Cordova,-121.30273,38.58907,71017
Rancho Cucamonga,-117.59311,34.1064,175236
Rancho Mirage,-116.41279,33.73974,18083
Rancho Palos Verdes,-118.38702,33.74446,42732
Rancho Penasquitos,-117.11531,32.95949,60000
Rancho San Diego,-116.9353,32.74727,21208
Rancho Santa Margarita,-117.6031,33.64086,49324
Redlands,-117.18254,34.05557,71035
Redondo Beach,-118.38841,33.84918,68166
Redwood City,-122.23635,37.48522,85288
Reedley,-119.4504,36.59634,25569
Rialto,-117.37032,34.1064,103132
Richmond,-122.34775,37.93576,109708
Ridgecrest,-117.6709,35.62246,28780
Rio Linda,-121.44857,38.69101,15106
Ripon,-121.12438,37.74159,15151
Riverbank,-120.93549,37.73604,24122
Riverside,-117.39616,33.95335,322424
Rocklin,-121.23578,38.79073,61213
Rohnert Park,-122.7011,38.33964,42407
Rosamond,-118.16341,34.86414,18150
Rosemead,-118.07285,34.08057,54908
Rosemont,-121.36467,38.55185,22681
Roseville,-121.28801,38.75212,130269
Rowland Heights,-117.90534,33.97612,48993
Rubidoux,-117.4056,33.99613,34280
Sacramento,-121.4944,38.58157,490712
Salinas,-121.6555,36.67774,157380
San Bernardino,-117.28977,34.10834,216108
San Bruno,-122.41108,37.63049,43185
San Carlos,-122.26052,37.50716,29931
San Clemente,-117.61199,33.42697,65526
San Diego,-117.16472,32.71571,1394928
San Dimas,-117.80673,34.10668,34630
San Fernando,-118.43897,34.28195,24931
San Francisco,-122.41942,37.77493,864816
San Gabriel,-118.10583,34.09611,40424
San Jacinto,-116.95864,33.78391,46951
San Jose,-121.89496,37.33939,1026908
San Juan Capistrano,-117.66255,33.50169,36454
San Leandro,-122.15608,37.72493,90712
San Lorenzo,-122.12441,37.68104,23452
San Luis Obispo,-120.65962,35.28275,47339
San Marcos,-117.16614,33.14337,92931
San Mateo,-122.32553,37.56299,103536
San Pablo,-122.34553,37.96215,30407
San Pedro,-118.29229,33.73585,78405
San Rafael,-122.53109,37.97353,59162
San Ramon,-121.97802,37.77993,76134
Sanger,-119.55597,36.70801,24950
Santa Ana,-117.86783,33.74557,335400
Santa Barbara,-119.69819,34.42083,91842
Santa Clara,-121.95524,37.35411,126215
Santa Clarita,-118.54259,34.39166,182371
Santa Cruz,-122.0308,36.97412,64220
Santa Fe Springs,-118.08535,33.94724,18026
Santa Maria,-120.43572,34.95303,105093
Santa Monica,-118.49138,34.01949,93220
Santa Paula,-119.05927,34.35417,30546
Santa Rosa,-122.71443,38.44047,174972
Santee,-116.97392,32.83838,57787
Saratoga,-122.02301,37.26383,30968
Seal Beach,-118.10479,33.74141,24619
Seaside,-121.85162,36.61107,33025
Selma,-119.61208,36.57078,24414
North Hills,-118.48472,34.23639,56946
Shafter,-119.27178,35.50051,18336
Sherman Oaks,-118.44925,34.15112,52677
Simi Valley,-118.78148,34.26945,126788
Soledad,-121.32632,36.42469,25003
South El Monte,-118.04673,34.05195,20878
South Gate,-118.21202,33.95474,96401
South Lake Tahoe,-119.98435,38.93324,21706
South Pasadena,-118.15035,34.11612,26151
South San Francisco,-122.40775,37.65466,67271
South San Jose Hills,-117.90478,34.01279,20551
South Whittier,-118.03917,33.95015,57156
South Yuba City,-121.63913,39.11656,15217
Spring Valley,-116.99892,32.74477,28205
Stanton,-117.99312,33.80252,38872
Stockton,-121.29078,37.9577,305658
Studio City,-118.39647,34.14862,34034
Suisun,-122.04024,38.23825,28111
Sun City,-117.19726,33.70919,19579
Sunland,-118.3023,34.26695,15316
Sunnyvale,-122.03635,37.36883,155805
Temecula,-117.14836,33.49364,110003
Temple City,-118.05785,34.10723,36365
Thousand Oaks,-118.83759,34.17056,129339
Torrance,-118.34063,33.83585,143592
Tracy,-121.42618,37.73987,87075
Truckee,-120.18325,39.32796,16299
Tujunga,-118.28841,34.25223,26527
Tulare,-119.34734,36.20773,62315
Turlock,-120.84659,37.49466,72292
Tustin,-117.82617,33.74585,80583
North Tustin,-117.79394,33.76446,24917
Twentynine Palms,-116.05417,34.13556,26025
Ukiah,-123.20778,39.15017,15917
Union City,-122.01913,37.59577,74494
Universal City,-118.35341,34.1389,105000
Upland,-117.64839,34.09751,76443
Vacaville,-121.98774,38.35658,96803
Valencia,-118.60953,34.44361,148456
Valinda,-117.94367,34.04529,22822
Vallejo,-122.25664,38.10409,121692
Van Nuys,-118.44897,34.18667,136443
Venice,-118.46008,33.99084,40885
Ventura,-119.29317,34.27834,96769
Victorville,-117.29116,34.53611,122225
Vincent,-118.11646,34.50055,15922
Visalia,-119.29206,36.33023,130104
Vista,-117.24254,33.20004,100890
Walnut,-117.86534,34.02029,30237
Walnut Creek,-122.06496,37.90631,68910
Walnut Park,-118.22507,33.96807,15966
Watsonville,-121.75689,36.91023,53628
West Carson,-118.29257,33.82168,21699
West Covina,-117.93895,34.06862,108484
West Hollywood,-118.36174,34.09001,36222
West Puente Valley,-117.9684,34.05168,22636
West Sacramento,-121.53023,38.58046,52721
Westminster,-118.00673,33.75918,92114
Westmont,-118.3023,33.9414,31853
Whittier,-118.03284,33.97918,87438
Wildomar,-117.28004,33.59891,35632
Willowbrook,-118.25507,33.91696,35983
Windsor,-122.81638,38.54713,27464
Winter Gardens,-116.93336,32.83116,20631
Woodland,-121.7733,38.67852,58567
Woodland Hills,-118.60592,34.16834,70000
Yorba Linda,-117.81311,33.88863,67973
Yuba City,-121.61691,39.14045,66941
Yucaipa,-117.04309,34.03363,53328
Yucca Valley,-116.43224,34.11417,21600
Arvada,-105.08748,39.80276,115368
Aurora,-104.83192,39.72943,359407
Brighton,-104.82053,39.98526,37585
Broomfield,-105.08665,39.92054,65065
Canon City,-105.24245,38.44098,16400
Castle Rock,-104.85609,39.37221,55591
Castlewood,-104.90109,39.58471,25271
Centennial,-104.87692,39.57916,109741
Cimarron Hills,-104.69886,38.85861,16161
Clifton,-108.44898,39.09193,19889
Colorado Springs,-104.82136,38.83388,456568
Columbine,-105.06943,39.58777,24280
Commerce City,-104.93387,39.80832,53696
Denver,-104.9847,39.73915,682545
Durango,-107.88007,37.27528,18006
Englewood,-104.98776,39.64777,33082
Fountain,-104.70081,38.68222,27767
Golden,-105.2211,39.75554,20330
Grand Junction,-108.55065,39.06387,60358
Greenwood Village,-104.95081,39.61721,15663
Highlands Ranch,-104.96943,39.55388,96713
Ken Caryl,-105.11221,39.57582,32438
Lafayette,-105.08971,39.9936,27729
Lakewood,-105.08137,39.70471,152597
Littleton,-105.01665,39.61332,46368
Louisville,-105.13193,39.97776,20396
Montrose,-107.87617,38.47832,19062
Northglenn,-104.9872,39.88554,39197
Parker,-104.76136,39.5186,49550
Pueblo,-104.60914,38.25445,109412
Pueblo West,-104.72275,38.35,29637
Sherrelwood,-105.00137,39.83776,18287
Southglenn,-104.95276,39.58721,42268
Thornton,-104.97192,39.86804,133451
Westminster,-105.0372,39.83665,116317
Wheat Ridge,-105.07721,39.7661,31192
Dodge City,-100.01708,37.7528,27912
Garden City,-100.87266,37.97169,27005
Liberal,-100.921,37.04308,20746
Alamogordo,-105.96027,32.89953,30753
Albuquerque,-106.65114,35.08449,559121
Carlsbad,-104.22884,32.42067,28957
Clovis,-103.20523,34.4048,39480
Farmington,-108.21869,36.72806,42871
Gallup,-108.74258,35.52808,23240
Hobbs,-103.13604,32.70261,38416
Las Cruces,-106.77834,32.31232,101643
Los Lunas,-106.73336,34.80617,15336
Rio Rancho,-106.66447,35.23338,87521
Roswell,-104.52491,33.39437,48544
Santa Fe,-105.9378,35.68698,84099
South Valley,-106.67808,35.01005,40976
Sunland Park,-106.57999,31.7965,15940
Boulder City,-114.83249,35.97859,15551
Carson City,-119.7674,39.1638,54521
Enterprise,-115.24194,36.02525,108481
Fernley,-119.25183,39.60797,19418
Henderson,-114.98194,36.0397,285667
Las Vegas,-115.13722,36.17497,623747
Mesquite,-114.06719,36.80553,17496
North Las Vegas,-115.1175,36.19886,234807
Pahrump,-115.98391,36.20829,36441
Paradise,-115.14666,36.09719,223167
Reno,-119.8138,39.52963,241445
Spanish Springs,-119.70741,39.64908,15064
Sparks,-119.75269,39.53491,96094
Spring Valley,-115.245,36.10803,178395
Sun Valley,-119.77602,39.5963,19299
Sunrise Manor,-115.07306,36.21108,189372
Whitney,-115.0363,36.09831,38585
Winchester,-115.11889,36.12997,27978
Amarillo,-101.8313,35.222,198645
Big Spring,-101.47874,32.2504,28862
Del Rio,-100.89676,29.36273,36153
Dumas,-101.97324,35.86559,15001
Eagle Pass,-100.49952,28.70914,28765
El Paso,-106.48693,31.75872,681124
Hereford,-102.39932,34.81521,15021
Horizon City,-106.20748,31.69261,19288
Lubbock,-101.85517,33.57786,249042
Midland,-102.07791,31.99735,132950
Odessa,-102.36764,31.84568,118968
Pampa,-100.95987,35.53616,18177
Plainview,-101.70684,34.18479,20919
San Angelo,-100.43704,31.46377,100450
Socorro,-106.30331,31.65456,33222
Socorro Mission Number 1 Colonia,-106.29054,31.63622,28637
West Odessa,-102.49876,31.84235,22707
Cedar City,-113.06189,37.67748,30184
Hurricane,-113.28995,37.17526,15501
Saint George,-113.58412,37.10415,72897
Washington,-113.50829,37.13054,24299
Wasco,-119.34095,35.59412,26279
Alhambra,-112.13432,33.49838,127764
Anthem,-112.14682,33.86726,21700
Apache Junction,-111.54958,33.41505,38074
Avondale,-112.3496,33.4356,80684
Ahwatukee Foothills,-111.98403,33.34171,83464
Juneau,-134.41972,58.30194,32756
Arcata,-124.08284,40.86652,17843
Bayside,-124.06367,40.84235,17132
Eureka,-124.16367,40.80207,27017
McKinleyville,-124.10062,40.94652,15177
Redding,-122.39168,40.58654,91582
Susanville,-120.65301,40.41628,15247
Boulder,-105.27055,40.01499,107349
Erie,-105.04998,40.05026,21420
Evans,-104.69219,40.37637,21383
Fort Collins,-105.08442,40.58526,161175
Greeley,-104.70913,40.42331,100883
Longmont,-105.10193,40.16721,92088
Loveland,-105.07498,40.39776,75182
Windsor,-104.90136,40.47748,21751
Boise,-116.20345,43.6135,145987
Caldwell,-116.68736,43.66294,51686
Coeur d'Alene,-116.78047,47.67768,49122
Eagle,-116.35401,43.69544,23612
Idaho Falls,-112.03414,43.46658,59184
Kuna,-116.42012,43.49183,17226
Lewiston,-117.01766,46.41655,32544
Lewiston Orchards,-116.97543,46.38044,31422
Meridian,-116.39151,43.61211,90739
Moscow,-117.00017,46.73239,25060
Nampa,-116.56346,43.54072,89839
Pocatello,-112.44553,42.8713,54441
Post Falls,-116.95159,47.71796,30453
Rexburg,-111.78969,43.82602,27663
Twin Falls,-114.46087,42.56297,47468
Billings,-108.50069,45.78329,110263
Bozeman,-111.03856,45.67965,43405
Butte,-112.53474,46.00382,34190
Great Falls,-111.30081,47.50024,59638
Helena,-112.03611,46.59271,30581
Kalispell,-114.31291,48.19579,22052
Missoula,-113.994,46.87215,71022
Bismarck,-100.78374,46.80833,71167
Dickinson,-102.78962,46.87918,23765
Mandan,-100.88958,46.82666,21382
Minot,-101.29627,48.23251,49450
Williston,-103.61797,48.14697,26977
North Platte,-100.76542,41.12389,24194
Elko,-115.76312,40.83242,20279
Albany,-123.10593,44.63651,52175
Aloha,-122.86705,45.49428,49425
Altamont,-121.73722,42.20681,19257
Ashland,-122.70948,42.19458,20861
Beaverton,-122.80371,45.48706,96577
Bend,-121.31531,44.05817,87014
Bethany,-122.8676,45.55789,20646
Canby,-122.69259,45.2629,17271
Central Point,-122.91643,42.37596,17995
Coos Bay,-124.21789,43.3665,16182
Corvallis,-123.26204,44.56457,55780
Dallas,-123.31705,44.91928,15277
Eugene,-123.08675,44.05207,163460
Forest Grove,-123.11066,45.51984,24457
Four Corners,-122.98371,44.9279,15947
Grants Pass,-123.33067,42.43933,37088
Gresham,-122.43148,45.49818,110553
Happy Valley,-122.53037,45.44679,18493
Hayesville,-122.98287,44.98595,19936
Hermiston,-119.28946,45.84041,17201
Hillsboro,-122.98983,45.52289,102347
Keizer,-123.02621,44.99012,37895
Klamath Falls,-121.78167,42.22487,21399
Lake Oswego,-122.67065,45.42067,38496
Lebanon,-122.90703,44.53651,16324
Lents,-122.56731,45.47984,20156
McMinnville,-123.19872,45.21012,33892
Medford,-122.87559,42.32652,79805
Milwaukie,-122.63926,45.44623,20830
Newberg,-122.97316,45.30012,22780
Oak Grove,-122.64009,45.41679,16629
Oregon City,-122.60676,45.35734,35831
Pendleton,-118.7886,45.67207,16881
Portland,-122.67621,45.52345,632309
Redmond,-121.17392,44.27262,28654
Roseburg,-123.34174,43.2165,22114
Salem,-123.0351,44.9429,164549
Sherwood,-122.8401,45.35651,19283
Springfield,-123.02203,44.04624,60870
The Dalles,-121.17868,45.59456,15340
Tigard,-122.77149,45.43123,51253
Troutdale,-122.38731,45.53929,16631
Tualatin,-122.76399,45.38401,27154
West Linn,-122.61231,45.36568,26593
Wilsonville,-122.77371,45.29984,22729
Woodburn,-122.85537,45.14373,25173
Rapid City,-103.23101,44.08054,73569
Bountiful,-111.88077,40.88939,43784
Brigham City,-112.0155,41.51021,18752
Centerville,-111.87216,40.918,16877
Clearfield,-112.02605,41.11078,30653
Clinton,-112.0505,41.13967,21399
Cottonwood Heights,-111.81021,40.61967,34343
Draper,-111.86382,40.52467,46774
Eagle Mountain,-112.00688,40.31412,27332
East Millcreek,-111.81049,40.69995,20816
Farmington,-111.88744,40.9805,22566
Herriman,-112.03299,40.51411,30835
Highland,-111.79447,40.42548,17989
Holladay,-111.82466,40.66884,30864
Kaysville,-111.93855,41.03522,30472
Kearns,-111.99633,40.65995,35731
Layton,-111.97105,41.06022,74143
Lehi,-111.85077,40.39162,58486
Logan,-111.83439,41.73549,50371
Magna,-112.10161,40.70911,26505
Midvale,-111.89994,40.61106,32613
Millcreek,-111.87549,40.68689,62139
Murray,-111.88799,40.66689,49250
North Ogden,-111.96022,41.30716,18446
North Salt Lake,-111.90688,40.84856,19796
Ogden,-111.97383,41.223,85444
Orem,-111.69465,40.2969,94457
Payson,-111.73215,40.0444,19548
Pleasant Grove,-111.73854,40.36412,38052
Provo,-111.65853,40.23384,115264
Riverton,-111.9391,40.52189,41900
Roy,-112.02633,41.16161,37964
Salt Lake City,-111.89105,40.76078,192672
Sandy,-111.8841,40.59161,87461
Sandy Hills,-111.85077,40.58106,89575
Saratoga Springs,-111.90466,40.34912,25407
South Jordan Heights,-111.94938,40.56384,37141
South Jordan,-111.92966,40.56217,66648
South Ogden,-111.97133,41.19189,16955
South Salt Lake,-111.88827,40.71884,24788
Spanish Fork,-111.65492,40.11496,37935
Springville,-111.61075,40.16523,32286
Syracuse,-112.06467,41.08939,27395
Taylorsville,-111.93883,40.66772,60514
Tooele,-112.29828,40.53078,33157
West Jordan,-111.9391,40.60967,111946
West Valley City,-112.00105,40.69161,136208
Aberdeen,-123.81572,46.97537,16276
Anacortes,-122.61267,48.5126,16403
Arlington,-122.12514,48.19871,18949
Auburn,-122.22845,47.30732,77006
Battle Ground,-122.53343,45.78095,19407
Bellevue,-122.20068,47.61038,139820
Bellingham,-122.48822,48.75955,85146
Bonney Lake,-122.18651,47.17705,19903
Bothell,-122.2054,47.76232,42939
Bremerton,-122.63264,47.56732,39520
Burien,-122.34679,47.47038,50467
Camas,-122.39954,45.58706,21846
Centralia,-122.9543,46.71621,16753
Cottage Lake,-122.07735,47.74427,22494
Covington,-122.12216,47.35818,19197
Des Moines,-122.32429,47.40177,31221
Edmonds,-122.37736,47.81065,41375
Ellensburg,-120.54785,46.99651,19001
Everett,-122.20208,47.97898,108010
Fairwood,-122.15734,47.44843,19102
Federal Way,-122.31262,47.32232,95171
Five Corners,-122.5751,45.68456,18159
Frederickson,-122.35873,47.09621,18719
Graham,-122.29428,47.05288,23491
Hazel Dell,-122.66288,45.67151,19435
Issaquah,-122.03262,47.5301,36081
Kenmore,-122.24401,47.75732,22030
Kennewick,-119.13723,46.21125,78896
Kent,-122.23484,47.38093,126952
Kirkland,-122.20874,47.68149,87281
Lacey,-122.82319,47.03426,46409
Lake Stevens,-122.06374,48.0151,30886
Lakewood,-122.51846,47.17176,59829
Longview,-122.93817,46.13817,36848
Lynnwood,-122.31513,47.82093,36997
Maple Valley,-122.04641,47.39272,25686
Martha Lake,-122.2393,47.85093,15473
Marysville,-122.17708,48.05176,66773
Mercer Island,-122.22207,47.57065,25042
Mill Creek,-122.2043,47.8601,20043
Monroe,-121.97096,47.85538,18090
Moses Lake,-119.27808,47.13014,22082
Mount Vernon,-122.33405,48.42122,34053
Mountlake Terrace,-122.30874,47.78815,20989
Mukilteo,-122.30458,47.94454,21226
North Creek,-122.17624,47.81954,26410
Oak Harbor,-122.64322,48.29316,22693
Olympia,-122.9007,47.03787,50302
Opportunity,-117.23991,47.64995,25877
Orchards,-122.56093,45.66651,19556
Parkland,-122.43401,47.15538,35803
Pasco,-119.10057,46.23958,69451
Port Angeles,-123.43074,48.11815,19448
Pullman,-117.17962,46.73127,32816
Puyallup,-122.2929,47.18538,39659
Redmond,-122.12151,47.67399,60598
Renton,-122.21707,47.48288,100242
Richland,-119.28446,46.28569,54248
Salmon Creek,-122.64899,45.71067,19686
Sammamish,-122.0804,47.64177,52253
SeaTac,-122.29217,47.44846,28215
Seattle,-122.33207,47.60621,684451
Shoreline,-122.34152,47.75565,55439
Silverdale,-122.69487,47.64454,19204
South Hill,-122.27012,47.14121,52431
Spanaway,-122.43457,47.10399,27227
Spokane,-117.42908,47.65966,213272
Spokane Valley,-117.23937,47.67323,94919
Sunnyside,-120.00865,46.32374,16325
Tacoma,-122.44429,47.25288,207948
Tukwila,-122.26096,47.47399,20018
Tumwater,-122.90931,47.00732,19190
University Place,-122.5504,47.23565,32842
Vancouver,-122.66149,45.63873,172860
Walla Walla,-118.34302,46.06458,32237
Washougal,-122.35342,45.58262,15288
Wenatchee,-120.31035,47.42346,33636
West Lake Sammamish,-122.10123,47.5776,33929
West Lake Stevens,-122.1018,47.99343,21047
Bainbridge Island,-122.52124,47.62621,23840
Yakima,-120.5059,46.60207,93701
Casper,-106.31308,42.86663,60285
Cheyenne,-104.82025,41.13998,63335
