hex,home_lng,home_lat,count
8a283081548ffff,-122.18449,37.73242,5
8a283082b687fff,-72.85412,41.58996,5
8a28308a9caffff,-122.25038,37.86713,5
8a283092b577fff,-122.44365,37.70473,5
8a283095b91ffff,-122.44431,37.79781,5
8a283094661ffff,-122.48034,37.74004,5
8a28308a9c87fff,-122.25667,37.87727,5
8a283082aaa7fff,-122.45732,37.75994,5
8a283085bb2ffff,-122.58172,38.23264,5
8a283095b91ffff,-122.49038,37.74894,5
8a2830971c07fff,-122.48701,37.63218,5
8a283085d06ffff,-122.54881,37.89406,5
8a2830973267fff,-122.48811,37.67809,5
8a283092e757fff,-121.93143,37.77999,5
8a2830ba6897fff,-122.57356,38.01727,5
8a283092e28ffff,-121.12751,38.70003,5
8a2830810097fff,-122.29757,37.81372,5
8a283098d237fff,-122.16913,37.74561,5
8a2830951367fff,-122.39214,37.73640,5
8a28308f0c5ffff,-122.33820,37.94536,5
8a283097179ffff,-122.49123,37.67978,5
8a283092839ffff,-122.41350,37.62051,5
8a283092e28ffff,-122.26338,37.86634,5
8a2830955a87fff,-122.44321,37.68184,5
8a2830859b2ffff,-122.52625,37.86736,5
8a283098d5a7fff,-122.26460,37.78251,5
8a28308a8397fff,-122.31765,37.88476,5
8a283081071ffff,-122.24943,37.79628,5
8a283082aa4ffff,-122.40942,37.78439,5
8a2830955887fff,-122.45686,37.70948,5
8a283081ea1ffff,-122.30717,37.83945,5
8a2830973257fff,-122.46110,37.69553,5
8a283098e12ffff,-122.16456,37.76554,5
8a28342db327fff,-122.48207,37.66068,5
8a283082e0d7fff,-122.42818,37.72738,5
8a283092e2affff,-122.75426,38.41361,5
8a28342d9507fff,-122.50768,37.55078,5
8a2830812d0ffff,-122.24574,37.81177,5
8a28309884e7fff,-122.21156,37.77263,5
8a28309aa917fff,-122.04489,37.58370,5
8a283081e387fff,-122.35063,37.93787,5
8a2830973aa7fff,-122.45597,37.64585,5
8a283092e877fff,-122.40520,37.59134,5
8a283082906ffff,-122.44894,37.78883,5
8a2830955a87fff,-122.42477,37.72511,5
8a283082c4f7fff,-122.41873,37.76672,5
8a283095886ffff,-122.44365,37.70473,5
8a28308e27b7fff,-122.34453,37.93753,5
8a2830814567fff,-122.24907,37.78476,5
8a28309882cffff,-122.26056,37.75788,5
8a283095e147fff,-122.44465,37.73477,5
8a2830855a27fff,-122.48408,37.85135,5
8a2830988797fff,-122.21301,37.78050,5
8a283095e8affff,-122.44989,37.73941,5
8a283082c257fff,-122.43399,37.74506,5
8a2830816ad7fff,-122.25069,37.80258,5
8a2830814ab7fff,-122.25667,37.87727,5
8a2830942d77fff,-122.40804,37.72647,5
8a2830946497fff,-122.48539,37.67239,5
8a2830928d6ffff,-122.41350,37.62051,5
8a2830950207fff,-122.43401,37.71693,5
8a283092e65ffff,-122.15948,37.82964,5
8a283095968ffff,-122.49073,37.78221,5
8a283090d887fff,-122.42032,37.65677,5
8a2830975207fff,-122.48465,37.57403,5
8a283092a897fff,-121.89821,37.40816,5
8a283095ad8ffff,-122.48973,37.73962,5
8a283097381ffff,-122.30740,37.51000,5
8a283099d167fff,-122.16886,37.76289,5
8a283081eceffff,-122.28257,37.84528,5
8a283082cd97fff,-122.39965,37.75268,5
8a28309810c7fff,-122.19441,37.73112,5
8a283098d667fff,-122.26770,37.76548,5
8a283092e86ffff,-122.41387,37.59660,5
8a28308c28dffff,-122.33728,37.95110,5
8a283092e2affff,-120.49549,37.34177,5
8a283095642ffff,-122.44365,37.70473,5
8a283081e387fff,-122.34844,37.90334,5
8a283095138ffff,-122.46014,37.72751,5
8a283085bb2ffff,-122.54314,37.95164,5
8a283082b51ffff,-122.40073,37.71600,5
8a28308a4a77fff,-122.21379,37.79753,5
8a2830946aaffff,-122.49651,37.68232,5
8a283092e2affff,-122.38895,37.75643,5
8a28308f0c67fff,-122.26131,37.88770,5
8a28308ad267fff,-122.28282,37.85704,5
8a283082e267fff,-122.40559,37.77272,5
8a283092e28ffff,-122.05333,37.58389,5
8a283082bd97fff,-122.48347,37.75440,5
8a283095a8f7fff,-122.47802,37.75323,5
8a28308a8367fff,-122.26181,37.86379,5
8a283092e28ffff,-98.05884,30.32338,5
8a283082aa1ffff,-122.40801,37.78181,5
8a283095c257fff,-122.48242,37.75093,5
8a283081e42ffff,-122.37686,37.91332,5
8a2830829377fff,-122.47930,37.78657,5
8a2830951367fff,-122.46668,37.64491,5
8a28308218cffff,-122.40220,37.73694,5
8a283092e28ffff,-121.90340,37.66599,5
8a283085bb2ffff,-122.54076,38.03149,5
8a283097656ffff,-122.48207,37.66068,5
8a2830bb52a7fff,-122.51874,37.96433,5
8a28308290a7fff,-122.49025,37.74708,5
8a28309466cffff,-122.45906,37.71194,5
8a28309212c7fff,-122.25791,37.55062,5
8a28309aa917fff,-122.66598,38.43457,5
8a2830828527fff,-122.41204,37.77342,5
8a283082b8e7fff,-122.41457,37.79785,5
8a283097022ffff,-122.45405,37.66233,5
8a2830972b2ffff,-122.50614,37.76135,5
8a2830828cc7fff,-122.42251,37.77405,5
8a283081432ffff,-122.26383,37.80311,5
8a28308c6d17fff,-122.34517,37.92756,5
8a28308290a7fff,-122.44455,37.78059,5
8a283095c027fff,-122.46618,37.75476,5
8a283092e767fff,-121.99857,37.55776,5
8a28308c0857fff,-122.36675,37.93947,5
8a2830973857fff,-122.46572,37.68530,5
8a283081ec27fff,-122.18210,37.80146,5
8a28308115a7fff,-122.28264,37.81271,5
8a283098b1affff,-122.21878,37.78522,5
8a283081480ffff,-122.27305,37.77608,5
8a283092e2affff,-122.16046,37.72359,5
8a28342db827fff,-122.48369,37.58738,5
8a2830972b2ffff,-122.51577,37.79057,5
8a283090d8e7fff,-122.43135,37.65734,5
8a28308334e7fff,-122.28443,37.78696,5
8a28308c2467fff,-122.23613,37.98987,5
8a28308c2af7fff,-122.34036,37.96637,5
8a28308c28dffff,-122.32851,37.96440,5
8a2830950b87fff,-122.44705,37.70968,5
8a2830951577fff,-122.46072,37.72003,5
8a2830950677fff,-122.44112,37.72466,5
8a283092e767fff,-122.67638,38.33960,5
8a2830828817fff,-122.37618,37.73104,5
8a283092390ffff,-122.40066,37.60222,5
8a283082aa77fff,-122.40970,37.79051,5
8a28308c6537fff,-122.31632,37.93733,5
8a283094678ffff,-122.49379,37.68911,5
8a283098e8effff,-122.31645,37.99170,5
8a2830bb5c87fff,-122.58948,37.99695,5
8a2830828657fff,-122.41496,37.78315,5
8a283092e65ffff,-121.76233,37.32566,5
8a28309466affff,-122.39204,37.60255,5
8a283098d20ffff,-122.25616,37.74333,5
8a2830ba68c7fff,-122.52927,37.93394,5
8a283081432ffff,-122.22252,37.77841,5
8a283092e28ffff,-121.68839,37.93610,5
8a28309714a7fff,-122.43097,37.72501,5
8a28308c2467fff,-122.35304,37.97141,5
8a283095220ffff,-122.48259,37.81055,5
8a2830828cc7fff,-122.40505,37.78868,5
8a2830958787fff,-122.46720,37.76120,5
8a283092baeffff,-122.41774,37.66010,5
8a2830812377fff,-122.30489,37.89491,5
8a2830971547fff,-122.49123,37.67978,5
8a283095c32ffff,-122.49728,37.74770,5
8a283092e28ffff,-122.38895,37.75643,5
8a2830920407fff,-122.38448,37.59279,5
8a28308108b7fff,-122.06031,37.69809,5
8a283092e28ffff,-122.32127,38.00812,5
8a2830bb5c87fff,-122.50040,37.92198,5
8a283090d507fff,-122.45491,37.65249,5
8a283082d547fff,-122.43279,37.76102,5
8a2830955a87fff,-122.49051,37.75081,5
8a28308f005ffff,-122.31632,37.93341,5
8a283095ebaffff,-122.50569,37.74087,5
8a283092e65ffff,-122.12492,47.98425,5
8a28308f0c6ffff,-122.31106,37.98031,5
8a28308c3daffff,-122.34613,37.97572,5
8a28309466affff,-122.49038,37.74894,5
8a28309aa917fff,-122.09531,37.67106,5
8a283095cc87fff,-122.46657,37.74648,5
8a283082d2a7fff,-122.44581,37.76589,5
8a2830828837fff,-122.38929,37.77321,5
8a28308f3b2ffff,-122.34407,37.95297,5
8a283095b91ffff,-122.50294,37.74091,5
8a2830973c67fff,-122.49616,37.58918,5
8a283092e2affff,-122.16619,37.46000,5
8a28308c421ffff,-122.36573,37.92873,5
8a283082e397fff,-122.38929,37.77321,5
8a283095a5a7fff,-122.45732,37.75994,5
8a2830923827fff,-122.35996,37.58081,5
8a2830ba699ffff,-122.50519,37.97517,5
8a2830971487fff,-122.49175,37.77316,5
8a283095531ffff,-122.48465,37.57403,5
8a283092e28ffff,-121.52252,38.55132,5
8a28308c22effff,-122.28767,38.01682,5
8a283092a897fff,-122.42003,37.77143,5
8a283092e8b7fff,-122.32443,37.55783,5
8a283092e65ffff,-122.32980,37.58102,5
8a283081ada7fff,-122.28656,37.86605,5
8a2830955ba7fff,-122.47906,37.70568,5
8a283092e2affff,-122.49078,37.59753,5
8a28308c6647fff,-122.30990,37.90957,5
8a283082a28ffff,-122.40572,37.80271,5
8a283082bdb7fff,-122.25690,37.86703,5
8a2830921107fff,-122.47615,37.64911,5
8a28342deba7fff,-122.49951,37.59542,5
8a2830950687fff,-122.42972,37.71812,5
8a2830814ab7fff,-122.26248,37.77594,5
8a28309aa917fff,-122.06433,37.88864,5
8a283092bb9ffff,-122.42972,37.71812,5
8a283082b8d7fff,-122.41926,37.79457,5
8a283092e2affff,-122.05903,37.58810,5
8a28308f0c6ffff,-122.30633,37.90254,5
8a2830952407fff,-122.42099,37.70973,5
8a283092a897fff,-122.21052,38.10759,5
8a283092e2affff,-118.44543,34.07106,5
8a283081e1b7fff,-122.30154,37.97777,5
8a2830973257fff,-122.42818,37.72738,5
8a283097392ffff,-122.47058,37.65359,5
8a283092e2affff,-122.32554,37.95276,5
8a283092e65ffff,-119.73872,36.87394,5
8a2830829577fff,-122.43104,37.78092,5
8a283092e38ffff,-122.61197,38.09136,5
8a283098d3affff,-122.26740,37.77747,5
8a2830876daffff,-122.43665,37.79389,5
8a28309702c7fff,-122.48173,37.67331,5
8a283082a24ffff,-122.44109,37.72724,5
8a28308594dffff,-122.53872,37.99720,5
8a2830812377fff,-122.28895,37.81001,5
8a28309204dffff,-122.38023,37.58898,5
8a28308a9787fff,-122.28282,37.85704,5
8a283095c257fff,-122.49631,37.73522,5
8a2830955a87fff,-122.41387,37.59660,5
8a283095eb47fff,-122.48059,37.74377,5
8a283085da77fff,-122.54663,37.87899,5
8a2830972937fff,-122.46652,37.65491,5
8a2830829387fff,-122.48259,37.81055,5
8a2830876c67fff,-122.43853,37.79835,5
8a283084a117fff,-122.53792,37.90113,5
8a283082b8b7fff,-122.41879,37.78936,5
8a283099920ffff,-122.18153,37.78992,5
8a2830929577fff,-122.45686,37.70948,5
8a283092e28ffff,-122.43160,37.63878,5
8a283085dcf7fff,-122.48666,37.98553,5
8a2830974c1ffff,-122.44403,37.63001,5
8a2830976ccffff,-122.35060,37.57937,5
8a283092950ffff,-122.40391,37.62304,5
8a2830813ae7fff,-122.26006,37.86723,5
8a28308c3447fff,-118.53981,34.19302,5
8a2830972b37fff,-122.45127,37.62379,5
8a28309714affff,-122.45198,37.70497,5
8a28308a481ffff,-122.20424,37.79380,5
8a2830958cd7fff,-122.49945,37.76354,5
8a283095b0c7fff,-122.48773,37.78591,5
8a2830973b8ffff,-122.46227,37.68795,5
8a283092a897fff,-121.97522,37.96368,5
8a28308f3b2ffff,-122.30633,37.90254,5
8a283095568ffff,-122.45909,37.71468,5
8a283080ca4ffff,-121.28079,38.82409,5
8a283082b967fff,-122.40985,37.78011,5
8a28308f02f7fff,-122.31533,37.99659,5
8a2830816d37fff,-122.23602,37.78739,5
8a283095a8effff,-122.47013,37.74817,5
8a283081602ffff,-122.24803,37.79799,5
8a2830874967fff,-122.47014,37.77937,5
8a283090d8effff,-122.42122,37.67164,5
8a283088552ffff,-122.10694,37.88589,5
8a283097674ffff,-122.46465,37.64856,5
8a28308121a7fff,-122.17906,37.77499,5
8a283094698ffff,-122.48207,37.66068,5
8a283098d337fff,-122.28211,37.77144,5
8a28308ac8a7fff,-122.27236,37.84260,5
8a283095b91ffff,-122.39555,37.65126,5
8a283082880ffff,-122.45010,37.78336,5
8a28308f6a5ffff,-122.32084,37.93862,5
8a283095546ffff,-122.50959,37.74258,5
8a28309500dffff,-122.41242,37.70336,5
8a2830928c57fff,-122.40873,37.62174,5
8a283082915ffff,-122.47560,37.77763,5
8a283085db0ffff,-122.53222,37.88346,5
8a28308c2837fff,-122.32554,37.95276,5
8a283095069ffff,-122.44338,37.71667,5
8a283099d16ffff,-122.15166,37.74590,5
8a283085bb57fff,-122.53923,38.13271,5
8a283092b40ffff,-122.40946,37.66067,5
8a283092e28ffff,-122.01193,38.27641,5
8a2830828cc7fff,-122.41482,37.74743,5
8a283097352ffff,-122.46857,37.69025,5
8a283085da77fff,-122.52625,37.86736,5
8a2830953467fff,-122.43330,37.73936,5
8a283092b937fff,-122.40391,37.62304,5
8a283092a897fff,-122.58125,37.99710,5
8a283092bb9ffff,-122.40772,37.75288,5
8a283092e767fff,-122.17668,37.47721,5
8a28308a428ffff,-122.17762,37.90910,5
8a2830989997fff,-122.28065,37.77855,5
8a283095589ffff,-122.47966,37.72626,5
8a28308c6127fff,-122.35184,37.93316,5
8a28308c2a6ffff,-122.34450,37.95773,5
8a283098b587fff,-122.41412,37.65392,5
8a28308c28a7fff,-122.36525,37.93410,5
8a2830814ab7fff,-122.24232,37.79734,5
8a283082852ffff,-122.41204,37.77342,5
8a28309aa917fff,-117.63080,33.91297,5
8a283092299ffff,-122.37545,37.56505,5
8a2830ba6d6ffff,-122.52927,37.93394,5
8a28308164dffff,-122.09732,37.62856,5
8a28309466affff,-122.39833,37.58081,5
8a283098b197fff,-122.21581,37.79085,5
8a28309883b7fff,-122.20786,37.79119,5
8a2830951acffff,-122.47378,37.76279,5
8a28308f3b2ffff,-122.35759,37.94850,5
8a2830829d2ffff,-122.43948,37.77477,5
8a283095b41ffff,-122.48087,37.78429,5
8a283082841ffff,-122.41285,37.77774,5
8a283090d877fff,-122.41412,37.65392,5
8a283092e2affff,-122.57306,38.11696,5
8a283080dda7fff,-120.74638,37.64018,5
8a283082a767fff,-122.38929,37.77321,5
8a283092e28ffff,-122.41867,37.70541,5
8a2830828c37fff,-122.39392,37.73130,5
8a283092b40ffff,-122.34661,37.58377,5
8a283092bb9ffff,-122.43914,37.66400,5
8a2830950a0ffff,-122.44067,37.71397,5
8a283098e9a7fff,-122.17616,37.72881,5
8a283082b64ffff,-121.73226,37.94708,5
8a283092a897fff,-122.04538,37.92778,5
8a283095a8b7fff,-122.46785,37.75106,5
8a28308a5d47fff,-122.22389,37.80481,5
8a28309882cffff,-122.22927,37.80007,5
8a28309466cffff,-122.48295,37.60741,5
8a2830976627fff,-122.43913,37.64576,5
8a283092175ffff,-122.45375,37.63543,5
8a2830920477fff,-122.35055,37.56532,5
8a283098d20ffff,-122.24968,37.76754,5
8a28309884e7fff,-122.17853,37.76861,5
8a283098e62ffff,-122.16015,37.74881,5
8a283092e28ffff,-121.59538,37.13898,5
8a283092e65ffff,-121.99824,37.94746,5
8a28308102affff,-122.29757,37.81372,5
8a2830813d17fff,-122.21033,37.77770,5
8a2830876c9ffff,-122.41353,37.78859,5
8a28308ac8a7fff,-122.29710,37.81088,5
8a283092a897fff,-121.99195,37.33488,5
8a2830920427fff,-122.34477,37.57074,5
8a2830950287fff,-122.44395,37.72149,5
8a28308c2487fff,-122.27473,37.96666,5
8a283082b817fff,-121.40996,38.59883,5
8a283098ab27fff,-122.20345,37.77011,5
8a2830828527fff,-122.41285,37.77774,5
8a283082d26ffff,-122.44465,37.73477,5
8a283082aa77fff,-122.48841,37.66692,5
8a28308ac99ffff,-122.23501,37.84770,5
8a283098b127fff,-122.20345,37.77011,5
8a2830810267fff,-122.28264,37.81271,5
8a283092e767fff,-122.44067,37.71397,5
8a2830828cc7fff,-122.39944,37.80237,5
8a283082d79ffff,-122.38311,37.71294,5
8a283092e65ffff,-121.77403,37.68671,5
8a2830ba6087fff,-122.56711,37.96221,5
8a283081055ffff,-122.25145,37.82139,5
8a283092e2affff,-122.40493,37.71281,5
8a28309515b7fff,-122.38929,37.77321,5
8a283098834ffff,-122.23247,37.77247,5
8a2830828cc7fff,-122.45509,37.69692,5
8a28309764effff,-122.43187,37.64228,5
8a2830946d47fff,-122.48604,37.68772,5
8a2830972bb7fff,-122.46652,37.65491,5
8a28308f0c6ffff,-122.30103,37.89130,5
8a283097381ffff,-122.47535,37.78152,5
8a283092a897fff,-121.59538,37.13898,5
8a283095595ffff,-122.47328,37.66085,5
8a2830874017fff,-122.43462,37.80828,5
8a28309aa917fff,-157.83510,21.27996,5
8a283082e08ffff,-122.41382,37.72520,5
8a28308288b7fff,-122.41873,37.76672,5
8a2830972b37fff,-122.41235,37.66196,5
8a283092e65ffff,-122.10501,37.42273,5
8a283097149ffff,-122.42470,37.77272,5
8a283097188ffff,-122.47880,37.66741,5
8a283095c6a7fff,-122.46370,37.70922,5
8a283095642ffff,-122.39890,37.68163,5
8a28309556b7fff,-122.44599,37.70710,5
8a28308c2097fff,-122.33622,37.94840,5
8a28309466cffff,-122.50294,37.74091,5
8a2830929547fff,-122.45745,37.64058,5
8a283095cd97fff,-122.42068,37.66405,5
8a283081e1b7fff,-122.24650,37.80287,5
8a283095eaa7fff,-122.47318,37.74596,5
8a28309aa917fff,-117.74230,33.59909,5
8a28309714b7fff,-122.45970,37.71714,5
8a2830950527fff,-122.46948,37.78609,5
8a28309714affff,-122.39526,37.59108,5
8a2830951a6ffff,-122.47906,37.70568,5
8a283097381ffff,-122.44036,37.71208,5
8a283082b5affff,-122.41926,37.79457,5
8a2830814ad7fff,-122.24442,37.74619,5
8a283080ca37fff,-122.39944,37.80237,5
8a283092876ffff,-122.45958,37.64809,5
8a2830958387fff,-122.49468,37.76233,5
8a28309aa917fff,-121.97128,37.76505,5
8a28308f038ffff,-122.35651,37.92825,5
8a283098836ffff,-122.26460,37.78251,5
8a283082e0dffff,-122.39585,37.76383,5
8a2830972b2ffff,-122.49933,37.76164,5
8a283092e28ffff,-117.73773,33.75001,5
8a283092b40ffff,-122.46056,37.60284,5
8a283081299ffff,-122.22927,37.80007,5
8a283095ebaffff,-122.49025,37.74708,5
8a28308294b7fff,-122.42770,37.78355,5
8a283095b08ffff,-122.48085,37.77840,5
8a283098d6e7fff,-122.24000,37.75164,5
8a283097652ffff,-122.43135,37.65734,5
8a283092e8b7fff,-122.27253,37.56893,5
8a283085d52ffff,-122.49599,37.96350,5
8a28308c066ffff,-122.36119,37.93963,5
8a28308597b7fff,-122.56401,38.00767,5
8a2830970797fff,-122.47619,37.65651,5
8a28308c2267fff,-122.34956,37.96763,5
8a28308ac0effff,-122.25038,37.86713,5
8a283081ed37fff,-122.26513,37.83254,5
8a283082564ffff,-122.39266,37.72310,5
8a283092e65ffff,-122.79012,45.30733,5
8a283092e2affff,-122.18977,37.45999,5
8a283092a897fff,-121.96854,37.78815,5
8a2830bb5c87fff,-122.54000,37.97827,5
8a283088dd6ffff,-122.08528,37.84385,5
8a283092e28ffff,-121.77616,37.65623,5
8a283095c10ffff,-122.49691,37.73827,5
8a283097039ffff,-122.48811,37.67809,5
8a2830989cf7fff,-122.23426,37.78950,5
8a28308118b7fff,-122.29946,37.80805,5
8a283095508ffff,-122.45013,37.70644,5
8a283092e28ffff,-122.41250,37.78346,5
8a283092871ffff,-122.41649,37.62494,5
8a283095ad8ffff,-122.40550,37.71612,5
8a2830976db7fff,-122.40873,37.62174,5
8a283095c037fff,-122.48995,37.73578,5
8a283092e2affff,-122.07941,37.39194,5
8a283085bb2ffff,-122.67638,38.33960,5
8a28308324b7fff,-122.24415,37.74006,5
8a283097478ffff,-122.41412,37.65392,5
8a28308f0857fff,-122.30489,37.89491,5
8a283097329ffff,-122.47880,37.66741,5
8a283095e26ffff,-122.49880,37.75418,5
8a2830ba6d6ffff,-122.49583,37.91724,5
8a2830920447fff,-122.39838,37.59912,5
8a28308ad787fff,-122.26792,37.85885,5
8a2830951257fff,-122.48034,37.74004,5
8a2830988acffff,-122.23883,37.75684,5
8a283092e2affff,-122.44637,37.71852,5
8a28308c212ffff,-122.36525,37.93410,5
8a283092286ffff,-122.34713,37.59089,5
8a283082ca5ffff,-122.42767,37.75489,5
8a283095836ffff,-122.49920,37.75978,5
8a2830810927fff,-122.24177,37.73378,5
8a2830946c67fff,-122.49379,37.68911,5
8a283092e28ffff,-121.22518,38.62939,5
8a283082bce7fff,-121.75505,36.91118,5
8a28308a806ffff,-122.25804,37.85992,5
8a28308a5d07fff,-122.22538,37.79074,5
8a28309283b7fff,-122.41251,37.60889,5
8a283097656ffff,-122.44403,37.63001,5
8a28309280effff,-122.42022,37.62356,5
8a283095a80ffff,-122.49572,37.73151,5
8a283082aa67fff,-122.41616,37.78491,5
8a283092a897fff,-122.43671,37.71520,5
8a2830920787fff,-122.29973,37.54673,5
8a2830874d57fff,-122.46356,37.78582,5
8a283098d6e7fff,-122.28065,37.77855,5
8a2830928a87fff,-122.42436,37.62209,5
8a28308adae7fff,-122.28252,37.84272,5
8a283081ec27fff,-122.04644,37.94749,5
8a283092bbaffff,-122.44637,37.71852,5
8a28309aa917fff,-122.19030,37.82939,5
8a2830810cdffff,-122.26507,37.80205,5
8a283099d16ffff,-122.23898,37.79260,5
8a2830843c8ffff,-122.25630,37.99782,5
8a283092a897fff,-121.80368,37.25958,5
8a283092a897fff,-121.94118,38.31276,5
8a28308f41b7fff,-122.27794,37.87406,5
8a2830951a37fff,-122.46938,37.72064,5
8a283095a6cffff,-122.45972,37.77772,5
8a283082a28ffff,-122.42447,37.79239,5
8a283081071ffff,-122.25613,37.86444,5
8a283092baf7fff,-122.45649,37.72291,5
8a283081e387fff,-122.34766,37.96496,5
8a28309aa917fff,-122.25010,37.88583,5
8a28308ad017fff,-122.27417,37.85142,5
8a283098b137fff,-122.23144,37.78575,5
8a2830950527fff,-122.41371,37.70946,5
8a283082ab5ffff,-122.43135,37.65734,5
8a2830920437fff,-122.37545,37.56505,5
8a2830971417fff,-122.48291,37.69835,5
8a2830975317fff,-122.48207,37.66068,5
8a283092b937fff,-122.43201,37.61420,5
8a283081040ffff,-122.22215,37.78794,5
8a283095e6c7fff,-122.46286,37.76232,5
8a2830813ae7fff,-122.21811,37.81620,5
8a2830973c67fff,-122.43401,37.71693,5
8a283082c457fff,-122.40772,37.75288,5
8a283092e28ffff,-122.35588,37.56808,5
8a2830859797fff,-122.54663,37.87899,5
8a283098e8effff,-121.80081,37.99647,5
8a28308c179ffff,-122.35782,37.99179,5
8a283082c877fff,-122.42209,37.73888,5
8a2830814857fff,-122.25855,37.76974,5
8a283082915ffff,-122.46127,37.78745,5
8a283098836ffff,-122.24442,37.74619,5
8a283092a897fff,-122.43401,37.71693,5
8a283092a897fff,-121.99194,37.34129,5
8a2830951507fff,-122.43671,37.71520,5
8a2830946597fff,-122.48291,37.69835,5
8a2830859457fff,-122.56711,37.96221,5
8a28309aa917fff,-122.38631,37.60484,5
8a28308f3b0ffff,-122.28943,37.92306,5
8a28308ad2affff,-122.28282,37.85704,5
8a283092ba1ffff,-122.44705,37.70968,5
8a283082a05ffff,-122.39765,37.78958,5
8a2830988367fff,-122.27305,37.77608,5
8a283082e3b7fff,-122.39676,37.73334,5
8a2830950207fff,-122.43718,37.71873,5
8a2830929567fff,-122.41649,37.62494,5
8a2830972b37fff,-122.45509,37.66759,5
8a28309202dffff,-122.37565,37.58675,5
8a283082b797fff,-122.40990,37.79146,5
8a2830853ab7fff,-122.37275,37.80497,5
8a2830981387fff,-122.25069,37.80258,5
8a283097179ffff,-122.48207,37.66068,5
8a2830989c07fff,-122.25797,37.74930,5
8a283082aa77fff,-122.41016,37.80509,5
8a28308c28d7fff,-122.30339,37.91648,5
8a2830928297fff,-122.47328,37.66085,5
8a283092a897fff,-122.43752,37.78726,5
8a2830953c0ffff,-122.44989,37.73941,5
8a283095a89ffff,-122.48347,37.75440,5
8a2830955ab7fff,-122.47491,37.69607,5
8a2830828d8ffff,-122.42477,37.72511,5
8a283097149ffff,-122.35216,37.55428,5
8a2830972907fff,-122.46370,37.70922,5
8a2830828cc7fff,-122.42972,37.71812,5
8a2830958cd7fff,-122.49728,37.74770,5
8a283095848ffff,-122.48080,37.76246,5
8a283097149ffff,-122.45949,37.74345,5
8a283092e28ffff,-122.48554,37.78385,5
8a283092e2affff,-121.39683,38.59229,5
8a283092e2affff,-121.92732,37.28379,5
8a283098845ffff,-122.20560,37.76352,5
8a283098dcd7fff,-122.24177,37.73378,5
8a283082e117fff,-122.08785,37.66688,5
8a283095c027fff,-122.42032,37.65677,5
8a2830814b8ffff,-122.11801,37.67274,5
8a283082529ffff,-122.38402,37.73552,5
8a283082978ffff,-122.47930,37.78657,5
8a283082bce7fff,-122.21009,38.10188,5
8a283092a897fff,-122.02775,37.31932,5
8a283092e65ffff,-122.44094,37.78631,5
8a283095069ffff,-122.43442,37.72777,5
8a283082d64ffff,-122.44687,37.76953,5
8a2830814ce7fff,-122.23386,37.75985,5
8a2830972b6ffff,-122.42068,37.66405,5
8a283085dcd7fff,-122.59986,38.10764,5
8a283082bc6ffff,-122.41457,37.79785,5
8a283081432ffff,-121.88125,37.71356,5
8a283092e2affff,-122.04485,37.59088,5
8a28308594effff,-122.52749,37.94024,5
8a2830ba699ffff,-122.45870,37.87846,5
8a28309466f7fff,-122.50334,37.74650,5
8a283095370ffff,-122.43601,37.75439,5
8a283081620ffff,-122.25284,37.79782,5
8a283085db9ffff,-122.53222,37.88346,5
8a28308a9daffff,-122.27526,37.85509,5
8a283092129ffff,-122.40354,37.58596,5
8a283092a897fff,-122.23613,37.98987,5
8a283095eb57fff,-122.48995,37.73578,5
8a2830832497fff,-122.25616,37.74333,5
8a283082c10ffff,-122.41928,37.74938,5
8a283097149ffff,-122.47014,37.77937,5
